"","X","res_1.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation","seqnames","start","end","width"
"379",379,"peak816",1.8562387440984,71.8188991802776,-0.0703863613407097,0.672250612153053,-0.104702561914045,0.91661182902502,0.995220135011825,0.00208084604145024,"Not Sig","Unchanged","Sp140","Promoter (<=1kb)","chr1",85609922,85610226,305
"380",380,"peak817",1.68891049085461,48.8551657284974,0.190171616252562,0.71024833995616,0.267753693397299,0.788888916868692,0.986760160582421,0.00578839301741324,"Not Sig","Unchanged","Sp140","Promoter (<=1kb)","chr1",85632338,85632681,344
"381",381,"peak818",1.60157698348559,39.9555380628195,-0.281043712391523,0.815203113365926,-0.344752991964309,0.730280075772921,0.980741439041523,0.00844547416784112,"Not Sig","Unchanged","Sp140","Promoter (2-3kb)","chr1",85645515,85645747,233
"384",384,"peak824",3.21023834541495,1622.70040821434,-0.147301303260367,0.30404356041082,-0.48447433999699,0.628049270838696,0.960277647977084,0.0176031799284454,"Not Sig","Unchanged","Cab39","Promoter (<=1kb)","chr1",85793311,85794789,1479
"386",386,"peak828",1.95172767430554,89.4803500301553,-0.120080565995832,0.613310229644071,-0.195790906774081,0.84477382767193,0.992161666657211,0.00341755645811652,"Not Sig","Unchanged","Spata3","Promoter (1-2kb)","chr1",86014820,86015377,558
"387",387,"peak829",2.03217258938037,107.689308778615,-0.12720652639807,0.463168390277033,-0.274644231058135,0.783589581063525,0.986466196787127,0.00591779211513246,"Not Sig","Unchanged","Spata3","Promoter (<=1kb)","chr1",86015869,86016107,239
"388",388,"peak830",2.07216717307303,118.077506419669,-0.494669142994193,0.45057917392413,-1.09785176861611,0.272269221712839,0.751566682178669,0.124032480922069,"Not Sig","Unchanged","Spata3","Promoter (<=1kb)","chr1",86018236,86018899,664
"389",389,"peak831",2.65537953726154,452.251001492657,-0.200128501377479,0.304501005905105,-0.657234286575221,0.51103028258794,0.92102940041413,0.0357265063570839,"Not Sig","Unchanged","2810459M11Rik","Promoter (<=1kb)","chr1",86045763,86046774,1012
"398",398,"peak848",2.56327021485918,365.822332805955,-0.295960311790112,0.31377286887286,-0.94323104751939,0.345562735955654,0.825347159032322,0.0833633392813306,"Not Sig","Unchanged","Nppc","Promoter (<=1kb)","chr1",86669579,86670895,1317
"400",400,"peak851",1.23975858478593,17.3683509007721,0.900428980423748,1.02777505229819,0.876095385279408,0.380978181278609,0.850777315392149,0.0701840983783281,"Not Sig","Unchanged","Akp3","Promoter (2-3kb)","chr1",87127419,87127810,392
"404",404,"peak856",2.46207661138561,289.785473646196,-0.357133962061025,0.340241466731808,-1.04964854957709,0.293879726917423,0.77642338512964,0.109901392552332,"Not Sig","Unchanged","Efhd1","Promoter (<=1kb)","chr1",87264084,87265219,1136
"406",406,"peak858",1.61208401495798,40.9339839513775,0.353072457088308,0.685546628507873,0.515023256487728,0.606536768681717,0.95611176540739,0.0194913375747587,"Not Sig","Unchanged","Snorc","Promoter (2-3kb)","chr1",87475229,87475784,556
"407",407,"peak859",2.74996244460837,562.29269911639,0.137459958624997,0.32556029930638,0.422225802463818,0.672860209712944,0.968630836362538,0.0138417093046335,"Not Sig","Unchanged","Neu2","Promoter (<=1kb)","chr1",87509522,87510741,1220
"408",408,"peak860",0.858559448078257,7.22036991671388,-0.689778124423923,1.53727960825832,-0.448700497110877,0.65364772599517,NA,NA,"Not Sig","Unchanged","Inpp5d","Promoter (<=1kb)","chr1",87620459,87620658,200
"419",419,"peak881",2.02658938934988,106.313738269388,-1.65536375950852,0.477103787658289,-3.46960934356304,0.000521215862374031,0.0084342365609856,2.07395422218648,"Sig","Down","Ackr3","Promoter (<=1kb)","chr1",90203953,90205119,1167
"420",420,"peak882",1.45139986519162,28.2748210639706,-1.37093347373611,0.826612311618515,-1.6584963161894,0.0972173304587482,0.437247010272361,0.359273151378514,"Not Sig","Unchanged","Ackr3","Promoter (1-2kb)","chr1",90205177,90205512,336
"422",422,"peak888",1.1274999998817,13.4121993504002,2.24503684175475,1.21760620214498,1.84381193016249,0.0652105534553467,NA,NA,NA,NA,"Mlph","Promoter (1-2kb)","chr1",90929580,90929949,370
"423",423,"peak889",2.87875732496211,756.410110125745,0.140566084641536,0.284206429503877,0.494591501279242,0.620888502513955,0.958643914736338,0.0183426801941955,"Not Sig","Unchanged","Lrrfip1","Promoter (<=1kb)","chr1",90998285,90999606,1322
"424",424,"peak891",2.15745220007655,143.698488522275,-0.213044347241687,0.410453051881413,-0.519046810019185,0.603728098811324,0.954879351071681,0.0200514980223959,"Not Sig","Unchanged","Lrrfip1","Promoter (<=1kb)","chr1",91052549,91053842,1294
"425",425,"peak892",1.67534960604534,47.3532297968931,-0.529969443228458,0.648410770933863,-0.817335965078399,0.413736459006399,0.869387395885995,0.0607866603688311,"Not Sig","Unchanged","Ramp1","Promoter (<=1kb)","chr1",91179739,91180385,647
"429",429,"peak897",1.46244652530868,29.0032405972634,-0.574593894544204,0.829471314267289,-0.692723044981694,0.488483374100071,0.912740319748072,0.0396527643517102,"Not Sig","Unchanged","Erfe","Promoter (<=1kb)","chr1",91366262,91366794,533
"436",436,"peak904",3.06154132935559,1152.23570637986,0.0822140573055934,0.254644009716018,0.32285879175905,0.746802185775548,0.983578020285395,0.00719118486970011,"Not Sig","Unchanged","Asb1","Promoter (<=1kb)","chr1",91539977,91541417,1441
"437",437,"peak906",2.06112194904277,115.11235768204,-0.862901953332453,0.46096156066408,-1.87196075978509,0.0612120325145908,0.325283776089933,0.48773759712493,"Not Sig","Unchanged","Twist2","Promoter (<=1kb)","chr1",91800986,91802260,1275
"440",440,"peak909",3.02311373145342,1054.66305154005,0.0754124615660698,0.265931732953453,0.283578272997114,0.776733589488445,0.986425830566811,0.00593556381930893,"Not Sig","Unchanged","Ndufa10","Promoter (<=1kb)","chr1",92472955,92474274,1320
"443",443,"peak913",1.49284954765007,31.1063853397693,-2.85865751707417,0.888662841228469,-3.21680775255824,0.00129625426548394,0.0177645076210417,1.75044682535045,"Sig","Down","Mir149","Promoter (1-2kb)","chr1",92848267,92849008,742
"460",460,"peak936",2.40495456568884,254.070689211917,-0.180009745701645,0.36728387901145,-0.49011066368103,0.62405559259942,0.95911755880265,0.0181281581992483,"Not Sig","Unchanged","D2hgdh","Promoter (<=1kb)","chr1",93824916,93826097,1182
"462",462,"peak947",1.59546556852121,39.3972191735766,-1.77044491047616,0.724941986635368,-2.44218840005836,0.0145985259542123,0.119928705447743,0.921076854220023,"Not Sig","Unchanged","St8sia4","Promoter (1-2kb)","chr1",95665958,95666222,265
"463",463,"peak948",2.67153852993778,469.395076478439,-0.492080430086695,0.292351056572727,-1.68318334763494,0.0923396034504564,0.421984538165541,0.374703461626964,"Not Sig","Unchanged","St8sia4","Promoter (<=1kb)","chr1",95666820,95668207,1388
"464",464,"peak949",2.63783122800189,434.341401138897,0.207893401227169,0.295480355331714,0.703577742059305,0.481695776655787,0.910088501682936,0.0409163725979935,"Not Sig","Unchanged","Slco4c1","Promoter (<=1kb)","chr1",96871464,96872613,1150
"467",467,"peak957",2.51306523488478,325.885648241786,-0.926208345918527,0.319150946526561,-2.90210120320431,0.00370668771833152,0.0415578734716424,1.38134668352005,"Not Sig","Unchanged","Pam","Promoter (<=1kb)","chr1",97976438,97977569,1132
"468",468,"peak958",2.92642803424265,844.166345809329,-0.122926729539897,0.299250594633163,-0.410781905682047,0.681232462200484,0.970004038105472,0.0132264577716175,"Not Sig","Unchanged","Pam","Promoter (<=1kb)","chr1",98094874,98096091,1218
"490",490,"peak1046",2.20205800543923,159.242140056737,0.122160213406976,0.395035772753304,0.309238357213954,0.757140218002111,0.983952424526223,0.0070258998056907,"Not Sig","Unchanged","Tfcp2l1","Promoter (<=1kb)","chr1",118627685,118628477,793
"492",492,"peak1051",2.00761592571149,101.769098097585,-1.46399974945798,0.476651593240083,-3.07142527208671,0.00213039483048485,0.0267321853439162,1.57296553641708,"Sig","Down","Inhbb","Promoter (1-2kb)","chr1",119420365,119420926,562
"493",493,"peak1052",2.76155723661106,577.506978595189,-0.407572710675722,0.278158705209691,-1.46525240102937,0.142852067737725,0.548304637624932,0.260978080787321,"Not Sig","Unchanged","Inhbb","Promoter (<=1kb)","chr1",119421126,119422481,1356
"497",497,"peak1056",1.12739608221474,13.4089904730434,-0.921071535719696,1.23275186072212,-0.747167021252885,0.454962748287291,NA,NA,"Not Sig","Unchanged","Ptpn4","Promoter (<=1kb)","chr1",119740158,119740491,334
"498",498,"peak1057",0.830478459281278,6.76828221855579,1.60219685585848,1.69102348452745,0.947471676483669,0.343398482305342,NA,NA,NA,NA,"Ptpn4","Promoter (1-2kb)","chr1",119742441,119742637,197
"499",499,"peak1059",2.99775075515284,994.834310644122,-0.349690219946333,0.28716189734648,-1.21774588891369,0.223320552864112,0.69252076032196,0.159567202829396,"Not Sig","Unchanged","Ptpn4","Promoter (<=1kb)","chr1",119836204,119837618,1415
"501",501,"peak1062",1.27132788746925,18.6778931865536,-1.00560845340758,0.994117494841152,-1.01155895417399,0.311748979680883,0.797936522387078,0.0980316563604663,"Not Sig","Unchanged","Cfap221","Promoter (<=1kb)","chr1",119997087,119997478,392
"502",502,"peak1063",1.59406047106622,39.2699610998731,-1.87916370732477,0.730182423530557,-2.57355374050048,0.0100660013000557,0.0906778632827057,1.04249872206408,"Not Sig","Unchanged","Sctr","Promoter (<=1kb)","chr1",120006935,120007701,767
"503",503,"peak1065",1.84761220829583,70.4064112884609,0.277319646689732,0.564179007906868,0.491545489646277,0.623040686550973,0.95911755880265,0.0181281581992483,"Not Sig","Unchanged","Tmem37","Promoter (<=1kb)","chr1",120073167,120074064,898
"505",505,"peak1067",2.13965953843703,137.930254784559,0.440283688974006,0.418092203149378,1.05307797097737,0.292305258180571,0.774672429249635,0.11088190038776,"Not Sig","Unchanged","Steap3","Promoter (<=1kb)","chr1",120264802,120265676,875
"508",508,"peak1076",2.84512615467894,700.045316952269,-0.892805150440072,0.337040037398294,-2.64895873300954,0.00807401899121987,0.0761351509394022,1.11841478692961,"Not Sig","Unchanged","En1","Promoter (<=1kb)","chr1",120602771,120604132,1362
"509",509,"peak1077",2.20003234921629,158.501125051697,-2.51632928892974,0.413167041640377,-6.09034369958281,1.12668536849806e-09,8.2152127169637e-08,7.08538118687195,"Sig","Down","En1","Promoter (2-3kb)","chr1",120604574,120605108,535
"510",510,"peak1084",0.681397174990654,4.80172379566806,-1.24139804790174,2.15322768479609,-0.576528927557096,0.564257722921026,NA,NA,NA,NA,"Celrr","Promoter (<=1kb)","chr1",121087561,121087747,187
"513",513,"peak1092",1.94992049577542,89.1087795998048,-0.81913624061536,0.504084666171816,-1.62499733791973,0.104163126058508,0.455960429081503,0.341072846320766,"Not Sig","Unchanged","Htr5b","Promoter (<=1kb)","chr1",121527370,121528478,1109
"518",518,"peak1115",2.49353406693032,311.554527600979,-0.519428508810115,0.327831369538911,-1.58443808943812,0.113094059858702,0.47926982153516,0.319419916623445,"Not Sig","Unchanged","Lypd1","Promoter (<=1kb)","chr1",125911205,125912726,1522
"519",519,"peak1116",1.78305799639168,60.6817359555387,-2.255357089528,0.620948162432372,-3.63211814766202,0.000281104358947588,0.00505881528269445,2.29595117810697,"Sig","Down","Nckap5","Promoter (<=1kb)","chr1",126492374,126493077,704
"520",520,"peak1119",1.34976395094574,22.3750467268237,-1.12979115409798,0.921455596010353,-1.22609397456553,0.220163313052067,0.68802119805881,0.162398180866023,"Not Sig","Unchanged","Nckap5","Promoter (<=1kb)","chr1",126737853,126738236,384
"521",521,"peak1121",1.45831387360214,28.7285610443268,-0.761360869443809,0.814514027748379,-0.934742488780082,0.349921024492593,0.829461343513083,0.0812038491696452,"Not Sig","Unchanged","Nckap5","Promoter (<=1kb)","chr1",126829919,126830483,565
"535",535,"peak1152",2.3936494445765,247.54231298086,-0.767509713606348,0.358181037836539,-2.14279828502985,0.0321292990936703,0.21109863428266,0.675514576381701,"Not Sig","Unchanged","Thsd7b","Promoter (<=1kb)","chr1",129273142,129274104,963
"538",538,"peak1159",1.99529459157186,98.9223879607675,-0.166815757274352,0.471959118054916,-0.353453828716881,0.72374823707043,0.979447912863629,0.00901865487842403,"Not Sig","Unchanged","Fcmr","Promoter (<=1kb)","chr1",130877998,130878744,747
"546",546,"peak1172",0.823250391292777,6.65656828207774,-0.727372891316319,1.66380054553384,-0.437175533611174,0.661984051879896,NA,NA,"Not Sig","Unchanged","Pm20d1","Promoter (<=1kb)","chr1",131797417,131797587,171
"548",548,"peak1174",2.37725551214639,238.372149191642,-0.48938504814264,0.35033950057121,-1.39688801104278,0.162447250393843,0.58610249492862,0.232026429904124,"Not Sig","Unchanged","Rab29","Promoter (<=1kb)","chr1",131867107,131868057,951
"549",549,"peak1175",3.19097634254726,1552.30244862105,-0.105066085047646,0.287430952555647,-0.365535041071491,0.714712054750902,0.977449672026828,0.00990559477478261,"Not Sig","Unchanged","Nucks1","Promoter (<=1kb)","chr1",131910362,131911693,1332
"550",550,"peak1176",2.61679301653998,413.80241081593,0.185854879867898,0.303167905407231,0.613042728313367,0.539848087479302,0.933553869831675,0.0298606164448215,"Not Sig","Unchanged","Slc45a3","Promoter (<=1kb)","chr1",131962630,131963819,1190
"551",551,"peak1177",3.12504904926747,1333.67204872852,-0.0148410355399298,0.283274465252926,-0.0523910106993891,0.958217136704455,0.996940004600462,0.00133097654787541,"Not Sig","Unchanged","Elk4","Promoter (<=1kb)","chr1",132007218,132008659,1442
"554",554,"peak1181",2.97768808161895,949.922296718834,-0.501473518533987,0.261279196138485,-1.9193013678295,0.0549462050238636,0.303100921029333,0.518412743944654,"Not Sig","Unchanged","Lemd1","Promoter (<=1kb)","chr1",132190197,132192006,1810
"558",558,"peak1187",2.28984790779345,194.91618735014,-0.0409436497649745,0.372524438864964,-0.109908627443946,0.912481840289009,0.994258528360986,0.00250067511771153,"Not Sig","Unchanged","Nuak2","Promoter (<=1kb)","chr1",132315947,132316781,835
"565",565,"peak1196",3.15206718801065,1419.27707554334,0.363445926577456,0.291649422663098,1.24617399636445,0.21270052346633,0.676428038201773,0.169778399028255,"Not Sig","Unchanged","Lrrn2","Promoter (<=1kb)","chr1",132880134,132881884,1751
"570",570,"peak1202",2.39061050984556,245.81620514333,-0.33010210676339,0.344965890036528,-0.956912310166189,0.338611517252404,0.820302663253786,0.0860258784349539,"Not Sig","Unchanged","Plekha6","Promoter (<=1kb)","chr1",133163659,133164653,995
"571",571,"peak1203",2.87285107029911,746.192827616533,-0.353704719295151,0.294529530270104,-1.20091428173867,0.22978445368041,0.700692378558145,0.154472606308541,"Not Sig","Unchanged","Plekha6","Promoter (<=1kb)","chr1",133181272,133183113,1842
"572",572,"peak1204",0.766854987349164,5.84594853010912,4.32982247115253,2.19129038659887,1.97592363733814,0.0481634266026507,NA,NA,NA,NA,"Plekha6","Promoter (<=1kb)","chr1",133256560,133256782,223
"573",573,"peak1205",2.54819958027424,353.345512616456,-0.835948879788367,0.338409117728214,-2.47023155108882,0.0135025620408054,0.113192196445666,0.946183512700796,"Not Sig","Unchanged","Etnk2","Promoter (<=1kb)","chr1",133363241,133364304,1064
"574",574,"peak1206",2.83480816170693,683.609613809754,-0.585722897741545,0.288109559906599,-2.03298668024563,0.0420538687178911,0.254516303909272,0.594284392222955,"Not Sig","Unchanged","Sox13","Promoter (<=1kb)","chr1",133422907,133424518,1612
"583",583,"peak1229",2.64389824069504,440.451649427457,0.286225358419011,0.299448514264097,0.955841638160796,0.339152248268537,0.820302663253786,0.0860258784349539,"Not Sig","Unchanged","Cyb5r1","Promoter (<=1kb)","chr1",134405577,134406530,954
"585",585,"peak1231",2.96961810373373,932.434005603269,-0.0377351363762135,0.260542787497925,-0.144832780590843,0.884842899925114,0.992949428610957,0.00307286976693903,"Not Sig","Unchanged","Klhl12","Promoter (<=1kb)","chr1",134454997,134456097,1101
"592",592,"peak1243",1.45999306382836,28.8398544226558,-0.532622260525121,0.823766432821138,-0.646569512065524,0.517910595193689,0.923657791970589,0.0344889017090485,"Not Sig","Unchanged","Lgr6","Promoter (<=1kb)","chr1",135104923,135105392,470
"602",602,"peak1258",2.360564117529,229.384525974127,-0.646499649264953,0.353236615979515,-1.83021697077532,0.0672175010919066,0.346066126050108,0.460840908621173,"Not Sig","Unchanged","Csrp1","Promoter (<=1kb)","chr1",135728813,135729938,1126
"603",603,"peak1259",2.55238974223485,356.771161476438,-0.162702901910906,0.311722139134251,-0.521948496705374,0.601706190706617,0.954028122832464,0.0204388229783612,"Not Sig","Unchanged","Phlda3","Promoter (<=1kb)","chr1",135765812,135766865,1054
"606",606,"peak1262",1.74346434487924,55.3942064010129,-0.940003003099394,0.665330797318897,-1.41283555020653,0.157704082776589,0.577398866318534,0.238524073160681,"Not Sig","Unchanged","Tmem9","Promoter (<=1kb)","chr1",136007444,136008164,721
"607",607,"peak1263",2.94223605411754,875.459488535999,0.272744735155905,0.281555551669382,0.96870664967806,0.332691573835383,0.815107353037751,0.0887851890985934,"Not Sig","Unchanged","Tmem9","Promoter (<=1kb)","chr1",136017884,136018941,1058
"608",608,"peak1264",1.59196802293303,39.0812119268823,-0.633445453160456,0.713499589297904,-0.887800725693167,0.374647952509295,0.846894498490528,0.0721706883436748,"Not Sig","Unchanged","Ascl5","Promoter (<=1kb)","chr1",136050755,136051423,669
"610",610,"peak1267",2.66583934278512,463.275509956712,0.0751380951649474,0.297735362564388,0.252365370770152,0.800758664160065,0.988194213823461,0.0051576933649376,"Not Sig","Unchanged","Inava","Promoter (<=1kb)","chr1",136233143,136234727,1585
"616",616,"peak1279",2.05308742639678,113.002337307403,-1.11539535856168,0.478427037753302,-2.33138027440837,0.0197333167201264,0.149181867838744,0.826283959545121,"Not Sig","Unchanged","Nr5a2","Promoter (<=1kb)","chr1",136948495,136949305,811
